통계년월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
202104,대전광역시,중구,안면,심한 장애,9
202104,대전광역시,중구,장루.요루,심한 장애,3
202104,대전광역시,중구,뇌전증,심한 장애,14
202104,대전광역시,중구,지체,심하지 않은 장애,5133
202104,대전광역시,중구,시각,심하지 않은 장애,1105
202104,대전광역시,중구,시각,심한 장애,255
202104,대전광역시,중구,청각,심하지 않은 장애,1629
202104,대전광역시,중구,언어,심하지 않은 장애,52
202104,대전광역시,중구,뇌병변,심하지 않은 장애,573
202104,대전광역시,중구,신장,심하지 않은 장애,128
202104,대전광역시,중구,심장,심하지 않은 장애,4
202104,대전광역시,중구,호흡기,심하지 않은 장애,2
202104,대전광역시,중구,간,심하지 않은 장애,47
202104,대전광역시,중구,안면,심하지 않은 장애,3
202104,대전광역시,중구,장루.요루,심하지 않은 장애,73
202104,대전광역시,중구,뇌전증,심하지 않은 장애,26
202104,대전광역시,중구,청각,심한 장애,445
202104,대전광역시,중구,언어,심한 장애,78
202104,대전광역시,중구,지적,심한 장애,1187
202104,대전광역시,서구,지적,심한 장애,1874
202104,대전광역시,서구,뇌병변,심한 장애,1311
202104,대전광역시,서구,자폐성,심한 장애,337
202104,대전광역시,서구,정신,심한 장애,940
202104,대전광역시,서구,신장,심한 장애,638
202104,대전광역시,서구,심장,심한 장애,27
202104,대전광역시,서구,호흡기,심한 장애,81
202104,대전광역시,서구,간,심한 장애,12
202104,대전광역시,서구,안면,심한 장애,14
202104,대전광역시,서구,장루.요루,심한 장애,15
202104,대전광역시,서구,뇌전증,심한 장애,20
202104,대전광역시,서구,지체,심하지 않은 장애,7395
202104,대전광역시,서구,시각,심한 장애,424
202104,대전광역시,서구,시각,심하지 않은 장애,1667
202104,대전광역시,서구,청각,심하지 않은 장애,2304
202104,대전광역시,서구,언어,심하지 않은 장애,68
202104,대전광역시,서구,뇌병변,심하지 않은 장애,836
202104,대전광역시,서구,신장,심하지 않은 장애,217
202104,대전광역시,서구,심장,심하지 않은 장애,7
202104,대전광역시,서구,청각,심한 장애,576
202104,대전광역시,서구,간,심하지 않은 장애,102
202104,대전광역시,서구,안면,심하지 않은 장애,10
202104,대전광역시,서구,장루.요루,심하지 않은 장애,87
202104,대전광역시,서구,뇌전증,심하지 않은 장애,53
202104,대전광역시,서구,지체,심한 장애,1803
202104,대전광역시,서구,언어,심한 장애,97
202104,대전광역시,유성구,지적,심한 장애,1022
202104,대전광역시,유성구,뇌병변,심한 장애,795
202104,대전광역시,유성구,자폐성,심한 장애,331
202104,대전광역시,유성구,정신,심한 장애,530
202104,대전광역시,유성구,신장,심한 장애,333
202104,대전광역시,유성구,심장,심한 장애,21
202104,대전광역시,유성구,호흡기,심한 장애,36
202104,대전광역시,유성구,간,심한 장애,3
202104,대전광역시,유성구,안면,심한 장애,3
202104,대전광역시,유성구,장루.요루,심한 장애,10
202104,대전광역시,유성구,시각,심한 장애,163
202104,대전광역시,유성구,뇌전증,심한 장애,7
202104,대전광역시,유성구,지체,심하지 않은 장애,4340
202104,대전광역시,유성구,시각,심하지 않은 장애,1002
202104,대전광역시,유성구,청각,심하지 않은 장애,1217
202104,대전광역시,유성구,언어,심하지 않은 장애,48
202104,대전광역시,유성구,뇌병변,심하지 않은 장애,460
202104,대전광역시,유성구,지체,심한 장애,1103
202104,대전광역시,유성구,신장,심하지 않은 장애,162
202104,대전광역시,유성구,청각,심한 장애,358
202104,대전광역시,유성구,심장,심하지 않은 장애,6
202104,대전광역시,유성구,호흡기,심하지 않은 장애,7
202104,대전광역시,유성구,간,심하지 않은 장애,76
202104,대전광역시,유성구,안면,심하지 않은 장애,5
202104,대전광역시,유성구,장루.요루,심하지 않은 장애,56
202104,대전광역시,유성구,뇌전증,심하지 않은 장애,23
202104,대전광역시,유성구,언어,심한 장애,59
202104,대전광역시,대덕구,뇌병변,심한 장애,640
202104,대전광역시,대덕구,자폐성,심한 장애,102
202104,대전광역시,대덕구,정신,심한 장애,455
202104,대전광역시,대덕구,지체,심한 장애,981
202104,대전광역시,대덕구,신장,심한 장애,298
202104,대전광역시,대덕구,심장,심한 장애,14
202104,대전광역시,대덕구,호흡기,심한 장애,47
202104,대전광역시,대덕구,간,심한 장애,5
202104,대전광역시,대덕구,안면,심한 장애,9
202104,대전광역시,대덕구,장루.요루,심한 장애,7
202104,대전광역시,대덕구,뇌전증,심한 장애,16
202104,대전광역시,대덕구,지체,심하지 않은 장애,3855
202104,대전광역시,대덕구,시각,심한 장애,194
202104,대전광역시,대덕구,시각,심하지 않은 장애,785
202104,대전광역시,대덕구,청각,심하지 않은 장애,1236
202104,대전광역시,대덕구,언어,심하지 않은 장애,37
202104,대전광역시,대덕구,뇌병변,심하지 않은 장애,389
202104,대전광역시,대덕구,신장,심하지 않은 장애,83
202104,대전광역시,대덕구,심장,심하지 않은 장애,2
202104,대전광역시,대덕구,호흡기,심하지 않은 장애,2
202104,대전광역시,대덕구,간,심하지 않은 장애,50
202104,대전광역시,대덕구,안면,심하지 않은 장애,4
202104,대전광역시,대덕구,장루.요루,심하지 않은 장애,54
202104,대전광역시,대덕구,뇌전증,심하지 않은 장애,35
202104,대전광역시,대덕구,청각,심한 장애,317
202104,대전광역시,대덕구,언어,심한 장애,46
202104,대전광역시,대덕구,지적,심한 장애,1261
202104,울산광역시,중구,지적,심한 장애,749
202104,울산광역시,중구,뇌병변,심한 장애,639
202104,울산광역시,중구,자폐성,심한 장애,133
202104,울산광역시,중구,정신,심한 장애,293
202104,울산광역시,중구,신장,심한 장애,327
202104,울산광역시,중구,심장,심한 장애,27
202104,울산광역시,중구,호흡기,심한 장애,53
202104,울산광역시,중구,간,심한 장애,3
202104,울산광역시,중구,안면,심한 장애,6
202104,울산광역시,중구,장루.요루,심한 장애,5
202104,울산광역시,중구,시각,심한 장애,182
202104,울산광역시,중구,뇌전증,심한 장애,5
202104,울산광역시,중구,지체,심하지 않은 장애,4079
202104,울산광역시,중구,지체,심한 장애,874
202104,울산광역시,중구,시각,심하지 않은 장애,925
202104,울산광역시,중구,청각,심하지 않은 장애,1254
202104,울산광역시,중구,언어,심하지 않은 장애,41
202104,울산광역시,중구,뇌병변,심하지 않은 장애,414
202104,울산광역시,중구,신장,심하지 않은 장애,118
202104,울산광역시,중구,심장,심하지 않은 장애,3
202104,울산광역시,중구,호흡기,심하지 않은 장애,1
202104,울산광역시,중구,간,심하지 않은 장애,63
202104,울산광역시,중구,청각,심한 장애,406
202104,울산광역시,중구,안면,심하지 않은 장애,12
202104,울산광역시,중구,장루.요루,심하지 않은 장애,51
202104,울산광역시,중구,뇌전증,심하지 않은 장애,21
202104,울산광역시,중구,언어,심한 장애,37
202104,울산광역시,남구,지적,심한 장애,911
202104,울산광역시,남구,뇌병변,심한 장애,723
202104,울산광역시,남구,자폐성,심한 장애,211
202104,울산광역시,남구,정신,심한 장애,380
202104,울산광역시,남구,신장,심한 장애,414
202104,울산광역시,남구,심장,심한 장애,36
202104,울산광역시,남구,호흡기,심한 장애,59
202104,울산광역시,남구,시각,심한 장애,272
202104,울산광역시,남구,간,심한 장애,1
202104,울산광역시,남구,안면,심한 장애,5
202104,울산광역시,남구,장루.요루,심한 장애,8
202104,울산광역시,남구,뇌전증,심한 장애,6
202104,울산광역시,남구,지체,심하지 않은 장애,4887
202104,울산광역시,남구,시각,심하지 않은 장애,1056
202104,울산광역시,남구,청각,심하지 않은 장애,1401
202104,울산광역시,남구,언어,심하지 않은 장애,57
202104,울산광역시,남구,뇌병변,심하지 않은 장애,478
202104,울산광역시,남구,정신,심하지 않은 장애,1
202104,울산광역시,남구,신장,심하지 않은 장애,184
202104,울산광역시,남구,청각,심한 장애,472
202104,울산광역시,남구,심장,심하지 않은 장애,7
202104,울산광역시,남구,호흡기,심하지 않은 장애,4
202104,울산광역시,남구,간,심하지 않은 장애,97
202104,울산광역시,남구,안면,심하지 않은 장애,7
202104,울산광역시,남구,장루.요루,심하지 않은 장애,57
202104,울산광역시,남구,뇌전증,심하지 않은 장애,18
202104,울산광역시,남구,언어,심한 장애,48
202104,울산광역시,남구,지체,심한 장애,1091
202104,울산광역시,동구,지적,심한 장애,631
202104,울산광역시,동구,뇌병변,심한 장애,408
202104,울산광역시,동구,자폐성,심한 장애,83
202104,울산광역시,동구,정신,심한 장애,172
202104,울산광역시,동구,신장,심한 장애,209
202104,울산광역시,동구,지체,심한 장애,546
202104,울산광역시,동구,심장,심한 장애,11
202104,울산광역시,동구,호흡기,심한 장애,54
202104,울산광역시,동구,간,심한 장애,3
202104,울산광역시,동구,안면,심한 장애,6
202104,울산광역시,동구,장루.요루,심한 장애,2
202104,울산광역시,동구,뇌전증,심한 장애,3
202104,울산광역시,동구,지체,심하지 않은 장애,2583
202104,울산광역시,동구,시각,심한 장애,119
202104,울산광역시,동구,시각,심하지 않은 장애,519
202104,울산광역시,동구,청각,심하지 않은 장애,997
202104,울산광역시,동구,언어,심하지 않은 장애,32
202104,울산광역시,동구,뇌병변,심하지 않은 장애,256
202104,울산광역시,동구,신장,심하지 않은 장애,126
202104,울산광역시,동구,심장,심하지 않은 장애,2
202104,울산광역시,동구,호흡기,심하지 않은 장애,1
202104,울산광역시,동구,간,심하지 않은 장애,50
202104,울산광역시,동구,안면,심하지 않은 장애,7
202104,울산광역시,동구,장루.요루,심하지 않은 장애,23
202104,울산광역시,동구,뇌전증,심하지 않은 장애,12
202104,울산광역시,동구,청각,심한 장애,346
202104,울산광역시,동구,언어,심한 장애,29
202104,울산광역시,북구,지적,심한 장애,887
202104,울산광역시,북구,뇌병변,심한 장애,483
202104,울산광역시,북구,자폐성,심한 장애,152
202104,울산광역시,북구,정신,심한 장애,187
202104,울산광역시,북구,신장,심한 장애,194
202104,울산광역시,북구,심장,심한 장애,36
202104,울산광역시,북구,호흡기,심한 장애,35
202104,울산광역시,북구,간,심한 장애,2
202104,울산광역시,북구,안면,심한 장애,9
202104,울산광역시,북구,장루.요루,심한 장애,3
202104,울산광역시,북구,뇌전증,심한 장애,5
202104,울산광역시,북구,시각,심한 장애,128
202104,울산광역시,북구,지체,심하지 않은 장애,3307
202104,울산광역시,북구,시각,심하지 않은 장애,596
202104,울산광역시,북구,청각,심하지 않은 장애,752
202104,울산광역시,북구,언어,심하지 않은 장애,48
202104,울산광역시,북구,뇌병변,심하지 않은 장애,288
202104,울산광역시,북구,신장,심하지 않은 장애,118
202104,울산광역시,북구,청각,심한 장애,384
202104,울산광역시,북구,심장,심하지 않은 장애,2
202104,울산광역시,북구,호흡기,심하지 않은 장애,1
202104,울산광역시,북구,간,심하지 않은 장애,57
202104,울산광역시,북구,안면,심하지 않은 장애,4
202104,울산광역시,북구,장루.요루,심하지 않은 장애,19
202104,울산광역시,북구,지체,심한 장애,739
202104,울산광역시,북구,뇌전증,심하지 않은 장애,10
202104,울산광역시,북구,언어,심한 장애,54
202104,울산광역시,울주군,지적,심한 장애,1275
202104,울산광역시,울주군,뇌병변,심한 장애,707
202104,울산광역시,울주군,자폐성,심한 장애,112
202104,울산광역시,울주군,정신,심한 장애,424
202104,울산광역시,울주군,신장,심한 장애,268
202104,울산광역시,울주군,심장,심한 장애,41
202104,울산광역시,울주군,호흡기,심한 장애,52
202104,울산광역시,울주군,간,심한 장애,2
202104,울산광역시,울주군,안면,심한 장애,10
202104,울산광역시,울주군,장루.요루,심한 장애,7
202104,울산광역시,울주군,시각,심한 장애,212
202104,울산광역시,울주군,뇌전증,심한 장애,10
202104,울산광역시,울주군,지체,심하지 않은 장애,4260
202104,울산광역시,울주군,시각,심하지 않은 장애,838
202104,울산광역시,울주군,지체,심한 장애,1007
202104,울산광역시,울주군,청각,심하지 않은 장애,1262
202104,울산광역시,울주군,언어,심하지 않은 장애,37
202104,울산광역시,울주군,뇌병변,심하지 않은 장애,422
202104,울산광역시,울주군,신장,심하지 않은 장애,128
202104,울산광역시,울주군,심장,심하지 않은 장애,6
202104,울산광역시,울주군,호흡기,심하지 않은 장애,4
202104,울산광역시,울주군,간,심하지 않은 장애,75
202104,울산광역시,울주군,청각,심한 장애,462
202104,울산광역시,울주군,안면,심하지 않은 장애,2
202104,울산광역시,울주군,장루.요루,심하지 않은 장애,47
202104,울산광역시,울주군,뇌전증,심하지 않은 장애,19
202104,울산광역시,울주군,언어,심한 장애,49
202104,세종특별자치시,세종특별자치시,뇌병변,심한 장애,676
202104,세종특별자치시,세종특별자치시,자폐성,심한 장애,217
202104,세종특별자치시,세종특별자치시,정신,심한 장애,457
202104,세종특별자치시,세종특별자치시,지체,심한 장애,1164
202104,세종특별자치시,세종특별자치시,신장,심한 장애,298
202104,세종특별자치시,세종특별자치시,심장,심한 장애,13
202104,세종특별자치시,세종특별자치시,호흡기,심한 장애,51
202104,세종특별자치시,세종특별자치시,간,심한 장애,3
202104,세종특별자치시,세종특별자치시,안면,심한 장애,9
202104,세종특별자치시,세종특별자치시,장루.요루,심한 장애,3
202104,세종특별자치시,세종특별자치시,뇌전증,심한 장애,4
202104,세종특별자치시,세종특별자치시,지체,심하지 않은 장애,4624
202104,세종특별자치시,세종특별자치시,시각,심한 장애,162
202104,세종특별자치시,세종특별자치시,시각,심하지 않은 장애,1051
202104,세종특별자치시,세종특별자치시,청각,심하지 않은 장애,1304
202104,세종특별자치시,세종특별자치시,언어,심하지 않은 장애,69
202104,세종특별자치시,세종특별자치시,뇌병변,심하지 않은 장애,427
202104,세종특별자치시,세종특별자치시,신장,심하지 않은 장애,124
202104,세종특별자치시,세종특별자치시,심장,심하지 않은 장애,8
202104,세종특별자치시,세종특별자치시,호흡기,심하지 않은 장애,3
202104,세종특별자치시,세종특별자치시,간,심하지 않은 장애,66
202104,세종특별자치시,세종특별자치시,안면,심하지 않은 장애,5
202104,세종특별자치시,세종특별자치시,장루.요루,심하지 않은 장애,67
202104,세종특별자치시,세종특별자치시,뇌전증,심하지 않은 장애,24
202104,세종특별자치시,세종특별자치시,청각,심한 장애,424
202104,세종특별자치시,세종특별자치시,언어,심한 장애,44
202104,세종특별자치시,세종특별자치시,지적,심한 장애,1134
202104,경기도,수원시,뇌병변,심한 장애,2599
202104,경기도,수원시,자폐성,심한 장애,739
202104,경기도,수원시,정신,심한 장애,1552
202104,경기도,수원시,지체,심한 장애,3769
202104,경기도,수원시,신장,심한 장애,1487
202104,경기도,수원시,심장,심한 장애,65
202104,경기도,수원시,호흡기,심한 장애,148
202104,경기도,수원시,간,심한 장애,9
202104,경기도,수원시,안면,심한 장애,24
202104,경기도,수원시,장루.요루,심한 장애,23
202104,경기도,수원시,뇌전증,심한 장애,29
202104,경기도,수원시,지체,심하지 않은 장애,15956
202104,경기도,수원시,시각,심하지 않은 장애,3712
202104,경기도,수원시,청각,심하지 않은 장애,4224
202104,경기도,수원시,언어,심하지 않은 장애,238
202104,경기도,수원시,뇌병변,심하지 않은 장애,1642
202104,경기도,수원시,시각,심한 장애,764
202104,경기도,수원시,신장,심하지 않은 장애,480
202104,경기도,수원시,심장,심하지 않은 장애,14
202104,경기도,수원시,호흡기,심하지 않은 장애,6
202104,경기도,수원시,간,심하지 않은 장애,242
202104,경기도,수원시,안면,심하지 않은 장애,21
202104,경기도,수원시,장루.요루,심하지 않은 장애,261
202104,경기도,수원시,뇌전증,심하지 않은 장애,82
202104,경기도,수원시,청각,심한 장애,1491
202104,경기도,수원시,언어,심한 장애,199
202104,경기도,수원시,지적,심한 장애,3357
202104,경기도,성남시,뇌병변,심한 장애,2221
202104,경기도,성남시,자폐성,심한 장애,697
202104,경기도,성남시,정신,심한 장애,1412
202104,경기도,성남시,신장,심한 장애,1178
202104,경기도,성남시,심장,심한 장애,101
202104,경기도,성남시,지체,심한 장애,2936
202104,경기도,성남시,호흡기,심한 장애,198
202104,경기도,성남시,간,심한 장애,22
202104,경기도,성남시,안면,심한 장애,26
202104,경기도,성남시,장루.요루,심한 장애,28
202104,경기도,성남시,뇌전증,심한 장애,20
202104,경기도,성남시,지체,심하지 않은 장애,12405
202104,경기도,성남시,시각,심하지 않은 장애,2887
202104,경기도,성남시,시각,심한 장애,682
202104,경기도,성남시,청각,심하지 않은 장애,4379
202104,경기도,성남시,언어,심하지 않은 장애,170
202104,경기도,성남시,뇌병변,심하지 않은 장애,1479
202104,경기도,성남시,신장,심하지 않은 장애,463
202104,경기도,성남시,심장,심하지 않은 장애,24
202104,경기도,성남시,호흡기,심하지 않은 장애,6
202104,경기도,성남시,간,심하지 않은 장애,214
202104,경기도,성남시,안면,심하지 않은 장애,16
202104,경기도,성남시,장루.요루,심하지 않은 장애,212
202104,경기도,성남시,뇌전증,심하지 않은 장애,67
202104,경기도,성남시,청각,심한 장애,1210
202104,경기도,성남시,언어,심한 장애,163
202104,경기도,성남시,지적,심한 장애,2852
202104,경기도,의정부시,지적,심한 장애,1577
202104,경기도,의정부시,뇌병변,심한 장애,1468
202104,경기도,의정부시,자폐성,심한 장애,282
202104,경기도,의정부시,정신,심한 장애,796
202104,경기도,의정부시,신장,심한 장애,783
202104,경기도,의정부시,심장,심한 장애,44
202104,경기도,의정부시,호흡기,심한 장애,98
202104,경기도,의정부시,간,심한 장애,6
202104,경기도,의정부시,안면,심한 장애,11
202104,경기도,의정부시,장루.요루,심한 장애,13
202104,경기도,의정부시,뇌전증,심한 장애,16
202104,경기도,의정부시,시각,심한 장애,428
202104,경기도,의정부시,지체,심하지 않은 장애,8189
202104,경기도,의정부시,시각,심하지 않은 장애,1765
202104,경기도,의정부시,청각,심하지 않은 장애,2318
202104,경기도,의정부시,언어,심하지 않은 장애,77
202104,경기도,의정부시,뇌병변,심하지 않은 장애,928
202104,경기도,의정부시,신장,심하지 않은 장애,203
202104,경기도,의정부시,심장,심하지 않은 장애,8
202104,경기도,의정부시,호흡기,심하지 않은 장애,2
202104,경기도,의정부시,간,심하지 않은 장애,99
202104,경기도,의정부시,안면,심하지 않은 장애,14
202104,경기도,의정부시,장루.요루,심하지 않은 장애,112
202104,경기도,의정부시,청각,심한 장애,697
202104,경기도,의정부시,뇌전증,심하지 않은 장애,36
202104,경기도,의정부시,지체,심한 장애,1974
202104,경기도,의정부시,언어,심한 장애,87
202104,경기도,안양시,지적,심한 장애,1466
202104,경기도,안양시,지체,심한 장애,1719
202104,경기도,안양시,뇌병변,심한 장애,1275
202104,경기도,안양시,자폐성,심한 장애,339
202104,경기도,안양시,정신,심한 장애,706
202104,경기도,안양시,신장,심한 장애,766
202104,경기도,안양시,심장,심한 장애,37
202104,경기도,안양시,호흡기,심한 장애,90
202104,경기도,안양시,시각,심한 장애,328
202104,경기도,안양시,간,심한 장애,7
202104,경기도,안양시,안면,심한 장애,13
202104,경기도,안양시,장루.요루,심한 장애,9
202104,경기도,안양시,뇌전증,심한 장애,17
202104,경기도,안양시,지체,심하지 않은 장애,8045
202104,경기도,안양시,시각,심하지 않은 장애,1744
202104,경기도,안양시,청각,심하지 않은 장애,2278
202104,경기도,안양시,언어,심하지 않은 장애,106
202104,경기도,안양시,뇌병변,심하지 않은 장애,825
202104,경기도,안양시,신장,심하지 않은 장애,279
202104,경기도,안양시,심장,심하지 않은 장애,9
202104,경기도,안양시,호흡기,심하지 않은 장애,3
202104,경기도,안양시,간,심하지 않은 장애,121
202104,경기도,안양시,안면,심하지 않은 장애,9
202104,경기도,안양시,청각,심한 장애,641
202104,경기도,안양시,장루.요루,심하지 않은 장애,122
202104,경기도,안양시,뇌전증,심하지 않은 장애,41
202104,경기도,안양시,언어,심한 장애,78
202104,경기도,부천시,뇌병변,심한 장애,2132
202104,경기도,부천시,지체,심한 장애,3531
202104,경기도,부천시,자폐성,심한 장애,523
202104,경기도,부천시,정신,심한 장애,1429
202104,경기도,부천시,신장,심한 장애,1325
202104,경기도,부천시,심장,심한 장애,47
202104,경기도,부천시,호흡기,심한 장애,157
202104,경기도,부천시,간,심한 장애,4
202104,경기도,부천시,안면,심한 장애,26
202104,경기도,부천시,장루.요루,심한 장애,23
202104,경기도,부천시,뇌전증,심한 장애,27
202104,경기도,부천시,시각,심한 장애,663
202104,경기도,부천시,지체,심하지 않은 장애,13693
202104,경기도,부천시,시각,심하지 않은 장애,2979
202104,경기도,부천시,청각,심하지 않은 장애,4087
202104,경기도,부천시,언어,심하지 않은 장애,187
202104,경기도,부천시,뇌병변,심하지 않은 장애,1342
202104,경기도,부천시,신장,심하지 않은 장애,382
202104,경기도,부천시,심장,심하지 않은 장애,10
202104,경기도,부천시,호흡기,심하지 않은 장애,3
202104,경기도,부천시,간,심하지 않은 장애,221
202104,경기도,부천시,안면,심하지 않은 장애,27
202104,경기도,부천시,장루.요루,심하지 않은 장애,185
202104,경기도,부천시,뇌전증,심하지 않은 장애,75
202104,경기도,부천시,청각,심한 장애,1341
202104,경기도,부천시,언어,심한 장애,158
202104,경기도,부천시,지적,심한 장애,2835
202104,경기도,광명시,뇌병변,심한 장애,751
202104,경기도,광명시,자폐성,심한 장애,178
202104,경기도,광명시,정신,심한 장애,495
202104,경기도,광명시,지체,심한 장애,1241
202104,경기도,광명시,신장,심한 장애,416
202104,경기도,광명시,심장,심한 장애,27
202104,경기도,광명시,호흡기,심한 장애,75
202104,경기도,광명시,간,심한 장애,3
202104,경기도,광명시,안면,심한 장애,5
202104,경기도,광명시,장루.요루,심한 장애,3
202104,경기도,광명시,뇌전증,심한 장애,11
202104,경기도,광명시,지체,심하지 않은 장애,4787
202104,경기도,광명시,시각,심하지 않은 장애,1011
202104,경기도,광명시,청각,심하지 않은 장애,1345
202104,경기도,광명시,언어,심하지 않은 장애,56
202104,경기도,광명시,뇌병변,심하지 않은 장애,492
202104,경기도,광명시,신장,심하지 않은 장애,145
202104,경기도,광명시,시각,심한 장애,237
202104,경기도,광명시,심장,심하지 않은 장애,4
202104,경기도,광명시,호흡기,심하지 않은 장애,2
202104,경기도,광명시,간,심하지 않은 장애,82
202104,경기도,광명시,안면,심하지 않은 장애,5
202104,경기도,광명시,장루.요루,심하지 않은 장애,69
202104,경기도,광명시,뇌전증,심하지 않은 장애,33
202104,경기도,광명시,청각,심한 장애,411
202104,경기도,광명시,언어,심한 장애,67
202104,경기도,광명시,지적,심한 장애,948
202104,경기도,평택시,지적,심한 장애,2106
202104,경기도,평택시,뇌병변,심한 장애,1240
202104,경기도,평택시,자폐성,심한 장애,216
202104,경기도,평택시,정신,심한 장애,742
202104,경기도,평택시,지체,심한 장애,2321
202104,경기도,평택시,신장,심한 장애,688
202104,경기도,평택시,심장,심한 장애,56
202104,경기도,평택시,호흡기,심한 장애,97
202104,경기도,평택시,간,심한 장애,7
202104,경기도,평택시,안면,심한 장애,18
202104,경기도,평택시,장루.요루,심한 장애,18
202104,경기도,평택시,시각,심한 장애,344
202104,경기도,평택시,뇌전증,심한 장애,13
202104,경기도,평택시,지체,심하지 않은 장애,10328
202104,경기도,평택시,시각,심하지 않은 장애,1909
202104,경기도,평택시,청각,심하지 않은 장애,2487
202104,경기도,평택시,언어,심하지 않은 장애,133
202104,경기도,평택시,뇌병변,심하지 않은 장애,865
202104,경기도,평택시,신장,심하지 않은 장애,192
202104,경기도,평택시,심장,심하지 않은 장애,10
202104,경기도,평택시,호흡기,심하지 않은 장애,2
202104,경기도,평택시,간,심하지 않은 장애,119
202104,경기도,평택시,안면,심하지 않은 장애,13
202104,경기도,평택시,장루.요루,심하지 않은 장애,130
202104,경기도,평택시,청각,심한 장애,951
202104,경기도,평택시,뇌전증,심하지 않은 장애,38
202104,경기도,평택시,언어,심한 장애,81
202104,경기도,동두천시,지적,심한 장애,553
202104,경기도,동두천시,뇌병변,심한 장애,439
202104,경기도,동두천시,자폐성,심한 장애,47
202104,경기도,동두천시,정신,심한 장애,339
202104,경기도,동두천시,신장,심한 장애,198
202104,경기도,동두천시,심장,심한 장애,16
202104,경기도,동두천시,호흡기,심한 장애,30
202104,경기도,동두천시,간,심한 장애,1
202104,경기도,동두천시,안면,심한 장애,2
202104,경기도,동두천시,장루.요루,심한 장애,5
202104,경기도,동두천시,뇌전증,심한 장애,6
202104,경기도,동두천시,시각,심한 장애,118
202104,경기도,동두천시,지체,심하지 않은 장애,2224
202104,경기도,동두천시,시각,심하지 않은 장애,441
202104,경기도,동두천시,청각,심하지 않은 장애,667
202104,경기도,동두천시,언어,심하지 않은 장애,27
202104,경기도,동두천시,뇌병변,심하지 않은 장애,267
202104,경기도,동두천시,신장,심하지 않은 장애,42
202104,경기도,동두천시,심장,심하지 않은 장애,2
202104,경기도,동두천시,호흡기,심하지 않은 장애,3
202104,경기도,동두천시,간,심하지 않은 장애,22
202104,경기도,동두천시,안면,심하지 않은 장애,5
202104,경기도,동두천시,장루.요루,심하지 않은 장애,36
202104,경기도,동두천시,청각,심한 장애,201
202104,경기도,동두천시,뇌전증,심하지 않은 장애,14
202104,경기도,동두천시,지체,심한 장애,639
202104,경기도,동두천시,언어,심한 장애,24
202104,경기도,안산시,지체,심한 장애,3004
202104,경기도,안산시,지적,심한 장애,2732
202104,경기도,안산시,뇌병변,심한 장애,1645
202104,경기도,안산시,자폐성,심한 장애,338
202104,경기도,안산시,정신,심한 장애,992
202104,경기도,안산시,신장,심한 장애,1033
202104,경기도,안산시,심장,심한 장애,55
202104,경기도,안산시,호흡기,심한 장애,103
202104,경기도,안산시,시각,심한 장애,498
202104,경기도,안산시,간,심한 장애,4
202104,경기도,안산시,안면,심한 장애,20
202104,경기도,안산시,장루.요루,심한 장애,11
202104,경기도,안산시,뇌전증,심한 장애,19
202104,경기도,안산시,지체,심하지 않은 장애,13974
202104,경기도,안산시,시각,심하지 않은 장애,2416
202104,경기도,안산시,청각,심하지 않은 장애,3001
202104,경기도,안산시,언어,심하지 않은 장애,174
202104,경기도,안산시,뇌병변,심하지 않은 장애,1050
202104,경기도,안산시,신장,심하지 않은 장애,230
202104,경기도,안산시,심장,심하지 않은 장애,13
202104,경기도,안산시,호흡기,심하지 않은 장애,3
202104,경기도,안산시,간,심하지 않은 장애,145
202104,경기도,안산시,안면,심하지 않은 장애,10
202104,경기도,안산시,청각,심한 장애,1242
202104,경기도,안산시,장루.요루,심하지 않은 장애,139
202104,경기도,안산시,뇌전증,심하지 않은 장애,70
202104,경기도,안산시,언어,심한 장애,124
202104,경기도,고양시,지적,심한 장애,3276
202104,경기도,고양시,뇌병변,심한 장애,2690
202104,경기도,고양시,자폐성,심한 장애,987
202104,경기도,고양시,정신,심한 장애,1509
202104,경기도,고양시,신장,심한 장애,1382
202104,경기도,고양시,심장,심한 장애,74
202104,경기도,고양시,시각,심한 장애,734
202104,경기도,고양시,호흡기,심한 장애,222
202104,경기도,고양시,간,심한 장애,13
202104,경기도,고양시,안면,심한 장애,25
202104,경기도,고양시,장루.요루,심한 장애,41
202104,경기도,고양시,뇌전증,심한 장애,17
202104,경기도,고양시,지체,심하지 않은 장애,14841
202104,경기도,고양시,시각,심하지 않은 장애,3399
202104,경기도,고양시,청각,심하지 않은 장애,4802
202104,경기도,고양시,언어,심하지 않은 장애,201
202104,경기도,고양시,뇌병변,심하지 않은 장애,1699
202104,경기도,고양시,신장,심하지 않은 장애,536
202104,경기도,고양시,심장,심하지 않은 장애,30
202104,경기도,고양시,호흡기,심하지 않은 장애,6
202104,경기도,고양시,간,심하지 않은 장애,343
202104,경기도,고양시,지체,심한 장애,3322
202104,경기도,고양시,안면,심하지 않은 장애,22
202104,경기도,고양시,청각,심한 장애,1308
202104,경기도,고양시,장루.요루,심하지 않은 장애,247
202104,경기도,고양시,뇌전증,심하지 않은 장애,71
202104,경기도,고양시,언어,심한 장애,178
202104,경기도,과천시,뇌병변,심한 장애,123
202104,경기도,과천시,자폐성,심한 장애,68
202104,경기도,과천시,지체,심한 장애,157
202104,경기도,과천시,정신,심한 장애,71
202104,경기도,과천시,신장,심한 장애,54
202104,경기도,과천시,심장,심한 장애,5
